Ломбардный список БР,Кол-во дней со сделками за 2 дня,Кол-во дней со сделками за 5 дней,Кол-во дней со сделками за 10 дней,Кол-во купонов в год,Амортизируемость,Конвертация,Закрытая подписка,target,not_isin,Encumbrance,Дата начала размещения_dow,Дата ближ. возм. погаш._dow,Дата погашения_dow,Дата окончания размещения_dow,Дата регистрации_dow,Дата гос. рег-ции/присвоения_dow,Дата ближ. купона_year,Дата ближ. купона_dow,Дата начала размещения_day,Дата ближ. возм. погаш._year,Дата ближ. возм. погаш._day,Дата погашения_year,Дата погашения_day,Дата окончания размещения_day,Дата регистрации_day,Дата гос. рег-ции/присвоения_day,Дата ближ. купона_day,Дата ближ. возм. погаш._month,Дата ближ. купона_month,Дата гос. рег-ции/присвоения_month,Дата гос. рег-ции/присвоения_year,Дата начала размещения_month,Дата начала размещения_year,Дата окончания размещения_month,Дата окончания размещения_year,Дата погашения_month,Дата регистрации_month,Дата регистрации_year,Статус,"Состояние бумаги, eng.",CFI,Страна заемщика,Сектор заемщика,Регион эмитента,Сектор эмитента,Срок обращения,Тип купона,Валюта номинала,Тип облигации,Вид облигации,Для неквал. инвесторов,"Форма выпуска, eng",Способ размещения,Тип по классиф. БР,Вид залога,Структурированность,Гос. гарантия,Индексируемость номинала,Вид обеспечения,Старшинство секьюритизации,"Тип бумаги (МСП, Корп., Гос.)",Сектор повышенного инвест. риска,Сектор роста,Рейтинг агрег,pca_1,pca_2,pca_3,target
0,2,5,10,12,0,0,0,0,0,0,1,3,3,1,2,2,2023,0,19,2024,3,2024,3,19,13,13,13,10,3,10,2021,10,2021,10,2021,10,10,2021,В обращении,Placed,DBFUFB,RU,Ритейл,г.Москва,Ритейл,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,ДА,НЕТ,NAN,-637699.1073283327,-2019.1564465857075,-15.7114841787689,0
0,2,5,10,4,0,0,0,0,0,0,0,0,0,3,2,2,2023,0,17,2025,13,2025,13,23,24,24,17,10,4,8,2022,10,2022,2,2023,10,8,2022,В обращении,Placed,DBFUFB,RU,Ритейл,г.Москва,Ритейл,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,NAN,-637699.1073307266,-2018.986401721639,-15.712338271342341,0
0,0,0,1,1,0,1,1,0,0,0,0,4,4,0,6,6,2032,6,13,2032,13,2032,13,1,12,12,15,2,2,2,2017,2,2017,5,2017,2,2,2017,В обращении,Placed,DBFUFB,RU,Банки,г.Москва,Банки,Долгосрочные,Прочий,RUB,Корп,Классические,"Да, после тестирования",bearer,Подписка закрытая,Облигации кредитных организаций-резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,326,C,НЕТ,НЕТ,NAN,-638370.1073516381,-2017.5471141482064,-15.668158868575029,0
0,2,5,10,12,1,0,0,0,0,1,1,2,2,0,2,2,2023,3,21,2026,25,2026,25,18,8,8,16,11,3,12,2021,12,2021,7,2022,11,12,2021,В обращении,Placed,DBFUFB,RU,Финанс.сервисы,г.Санкт-Петербург,Финанс.сервисы,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073228725,-2019.5567120061764,-15.696244805307115,0
0,2,5,10,4,1,0,0,0,0,1,2,2,2,2,3,3,2023,2,8,2025,3,2025,3,8,18,18,8,12,3,11,2021,12,2021,12,2021,12,11,2021,В обращении,Placed,DBFUFB,RU,Строительство,г.Москва,Строительство,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,ruA-,-637699.1073367699,-2018.6166596913308,-15.720393244028271,0
0,2,5,10,12,0,0,1,0,0,1,0,2,2,0,2,2,2023,6,6,2032,14,2032,14,22,27,27,2,4,4,4,2022,6,2022,5,2023,4,4,2022,В обращении,In placement,DBVUFB,RU,Фин.сервис - Лизинг,Чувашская Республика,Фин.сервис - Лизинг,Долгосрочные,Плавающий,RUB,Корп,Классические,Нет,Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,B+(RU),-637699.1073288212,-2019.1203462760477,-15.699265013197344,0
0,2,5,10,4,0,0,0,0,0,1,2,2,2,2,1,1,2023,2,17,2024,14,2024,14,17,26,26,17,2,5,1,2021,2,2021,2,2021,2,1,2021,В обращении,Placed,DBFGFB,RU,Пищевая промышленность и с/х,Краснодарский край,Пищевая промышленность и с/х,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,ruB+,-637699.1073259991,-2019.3340273103224,-15.711337029845293,0
0,2,5,10,4,0,0,0,0,0,1,1,1,1,1,6,6,2023,2,6,2025,2,2025,2,6,27,27,8,12,3,11,2022,12,2022,12,2022,12,11,2022,В обращении,Placed,DBFUFB,RU,Технологии,г.Москва,Технологии,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,ruA+,-637699.1073095049,-2020.5522195483447,-15.67268467855587,0
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,3,2023,0,24,2021,19,2023,17,24,20,20,17,4,4,4,2017,4,2017,4,2017,4,4,2017,В обращении,Placed,DBVGFB,RU,"Химпром, минудобрения",г.Москва,"Химпром, минудобрения",Среднесрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,ДА,NAN,-637699.1073135744,-2020.2390846843232,-16.030239950778668,0
0,0,0,1,2,0,0,0,0,0,0,1,3,3,3,6,6,2023,3,26,2024,28,2028,30,28,24,24,30,3,3,6,2018,2,2019,2,2019,3,6,2018,В обращении,Placed,DBVUFB,RU,Металлургический,Хабаровский край,Металлургический,Долгосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073367199,-2018.5342530521789,-16.292875666800615,0
0,2,5,10,2,0,0,0,0,0,0,6,6,6,0,1,1,2031,6,14,2017,12,2031,26,15,9,9,26,2,1,12,2014,2,2016,2,2016,1,12,2014,В обращении,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Плавающий,RUB,Корп,Биржевые,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073192386,-2019.82853518395,-15.580259914173098,0
0,2,5,10,1,0,0,0,0,0,0,1,6,6,1,2,2,2023,2,24,2027,23,2027,23,31,18,18,24,5,5,5,2022,5,2022,5,2022,5,5,2022,В обращении,Placed,DBFUFB,RU,Финанс.сервисы,Нижегородская область,Финанс.сервисы,Среднесрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192178,-2019.8284811898943,-15.580206213535664,0
0,2,5,10,4,0,0,1,0,1,0,3,6,6,1,2,6,2023,6,3,2034,3,2034,3,22,2,25,19,9,3,12,2022,9,2009,9,2009,9,9,2009,В обращении,Placed,DBFUFB,RU,Технологии,Республика Татарстан,Технологии,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,0
0,2,5,10,12,1,0,1,0,0,0,2,2,2,6,6,6,2023,6,21,2027,15,2027,15,2,5,5,26,9,3,6,2022,9,2022,10,2022,9,6,2022,В обращении,Placed,DBVSFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Среднесрочные,Ипотечный,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,Прочие активы,NAN,НЕТ,НЕТ,Залог,Старший обеспеченный,M,НЕТ,НЕТ,NAN,-637699.1073192132,-2019.8284834246635,-15.580193998469205,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6,2023,0,28,2023,25,2023,25,28,20,20,26,12,6,12,2020,12,2020,12,2020,12,12,2020,В обращении,Placed,DBFUFB,RU,Недвижимость,г.Москва,Недвижимость,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,ruA-,-637699.1073191954,-2019.828473973876,-15.580073053734262,0
0,2,5,10,2,0,0,0,1,0,0,3,3,3,3,0,0,2023,3,24,2026,12,2026,12,24,21,21,18,11,5,11,2016,11,2016,11,2016,11,11,2016,Дефолт,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Плавающий,RUB,Корп,Биржевые,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073192701,-2019.8285262326447,-15.580212984374478,1
0,0,0,0,2,0,0,0,0,0,1,2,2,2,2,3,3,2023,2,17,2025,13,2025,13,17,28,28,16,8,8,7,2022,8,2022,8,2022,8,7,2022,В обращении,Placed,DBFGFB,RU,Фармацевтика,г.Москва,Фармацевтика,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,C,НЕТ,НЕТ,ruA-,-637699.1073478537,-2017.7374502377206,-13.287631182567749,0
0,2,5,10,4,0,0,0,0,0,0,2,2,2,0,6,6,2023,2,22,2024,18,2024,18,19,19,19,22,9,3,9,2021,9,2021,9,2022,9,9,2021,В обращении,Placed,DBFUFB,RU,Строительство,Тюменская область,Строительство,Краткосрочные,Постоянный,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192164,-2019.8284825363164,-15.580195204386397,0
0,2,5,9,2,0,0,0,0,0,1,0,0,0,0,2,2,2023,0,17,2024,12,2030,5,17,5,5,14,8,8,8,2020,8,2020,8,2020,8,8,2020,В обращении,Placed,DBVUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,ruA+,-637699.1073165315,-2020.0283685518534,-15.665391585449417,0
0,0,0,0,4,0,0,0,0,0,0,2,2,2,2,0,0,2023,2,27,2025,23,2027,21,27,11,11,26,7,4,7,2022,7,2022,7,2022,7,7,2022,В обращении,Placed,DBVUFB,RU,Фин.сервис - Лизинг,г.Москва,Фин.сервис - Лизинг,Среднесрочные,Плавающий,RUB,Корп,Биржевые,Нет,Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073243499,-2019.4526207259496,-15.168033262677824,0
0,2,5,10,2,0,0,0,1,0,0,0,0,0,0,2,2,2023,6,19,2018,19,2021,13,19,10,10,19,3,3,8,2016,9,2016,9,2016,9,8,2016,Дефолт,Placed,DBVUFB,RU,Недвижимость,г.Москва,Недвижимость,Среднесрочные,Переменный,RUB,Корп,Биржевые,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073192348,-2019.8284918404383,-15.580231754303629,1
0,2,5,10,4,1,0,0,0,0,1,0,0,0,6,3,3,2023,0,24,2025,20,2025,20,26,28,28,24,10,4,7,2022,10,2022,2,2023,10,7,2022,В обращении,Placed,DBFUFB,RU,Ритейл,г.Москва,Ритейл,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,NAN,-637699.1073320099,-2018.8938355922503,-15.708745992607138,0
0,2,5,10,4,1,0,0,0,0,1,2,2,2,3,2,2,2023,2,8,2026,2,2026,2,9,1,1,8,9,3,9,2021,9,2021,9,2021,9,9,2021,В обращении,Placed,DBFUFB,RU,Пищевая промышленность и с/х,Пензенская область,Пищевая промышленность и с/х,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,ruB-,-637699.1073267843,-2019.2718098355456,-15.696333632798826,0
1,0,0,0,2,0,0,0,0,0,0,6,6,6,6,0,0,2023,6,27,2024,26,2032,14,27,27,27,28,5,5,6,2022,11,2022,11,2022,11,6,2022,В обращении,Placed,DBVUFB,RU,Фин.сервис - Лизинг,г.Москва,Фин.сервис - Лизинг,Долгосрочные,Плавающий,RUB,Корп,Биржевые,Нет,Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,ruA+,-637699.1073276977,-2019.2078411234017,-15.766396526729048,0
0,2,5,10,4,1,0,0,0,0,1,0,0,0,0,0,0,2023,0,20,2026,16,2026,16,20,6,6,22,2,5,2,2023,2,2023,2,2023,2,2,2023,В обращении,Placed,DBFUFB,RU,Транспорт,г.Москва,Транспорт,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,ДА,НЕТ,NAN,-637699.107340144,-2018.2982948851468,-15.737099516635391,0
0,2,5,10,0,0,0,0,1,0,0,1,1,1,3,2,6,2023,6,4,2017,29,2027,17,11,8,25,19,8,3,12,2022,9,2012,10,2012,8,8,2012,Дефолт,Placed,DBVXXB,RU,Финанс.сервисы,г.Севастополь,Финанс.сервисы,Долгосрочные,Переменный,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192699,-2019.8285266429268,-15.58021350873955,1
0,2,5,10,4,0,0,0,0,0,1,0,0,0,0,2,2,2023,0,8,2023,5,2030,27,8,3,3,5,6,6,6,2020,6,2020,6,2020,5,6,2020,В обращении,Placed,DBVUFB,RU,Металлургический,Иркутская область,Металлургический,Долгосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,C,НЕТ,НЕТ,A+(RU),-637699.1073059486,-2020.8264293818102,-15.647120500464057,0
0,2,5,10,4,0,0,1,0,1,0,3,6,6,6,2,6,2023,6,3,2034,3,2034,3,20,2,25,19,9,3,12,2022,9,2009,9,2009,9,9,2009,В обращении,Placed,DBFUFB,RU,Технологии,Республика Татарстан,Технологии,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,C,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,0
0,0,0,0,4,1,0,0,0,0,0,1,3,3,1,6,6,2023,3,24,2032,16,2032,16,24,25,25,30,12,3,12,2022,1,2023,1,2023,12,12,2022,В обращении,Placed,DBFSFB,RU,ЖКХ,г.Москва,Технологии,Долгосрочные,Плавающий,RUB,Корп,Классические,Нет,Book-entry,Подписка открытая,Облигации прочих резидентов,Прочие активы,NAN,НЕТ,НЕТ,Залог+Поручительство,Старший обеспеченный,M,НЕТ,НЕТ,ruA+,-637699.1073202026,-2019.755343160101,-15.49989894978025,0
0,2,5,10,4,1,0,0,0,0,0,1,2,2,1,3,3,2023,2,6,2031,17,2031,17,6,17,17,29,9,3,11,2022,12,2022,12,2022,9,11,2022,В обращении,Placed,DBFGFB,RU,Строительство,Московская область,Строительство,Долгосрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Гарантия,416,M,НЕТ,НЕТ,NAN,457300.8925797918,-2004.9570714782192,-15.463013755832735,0
